meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Mixed,FeedCrops,Dairy,Dairy,0.0209983,0.052934,0.0877263,0.118503,0.162654,0.238325,0.327692,0.361596,0.38473,0.419516,0.466754,0.508224,0.551279,0.593928,0.629986,0.653836,0.662419,0.657529,0.641402,0.622095,0.602568,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Mixed,FeedCrops,Pork,Pork,0.0239048,0.0615946,0.100009,0.174065,0.203122,0.256536,0.320842,0.381879,0.446902,0.523034,0.61068,0.703944,0.803407,0.905703,1.00803,1.10507,1.19072,1.26089,1.31364,1.3522,1.38123,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Mixed,FeedCrops,Poultry,Poultry,0.0766925,0.17117,0.237587,0.318612,0.362528,0.471395,0.589855,0.695184,0.80414,0.928755,1.06878,1.2013,1.33643,1.47548,1.61617,1.75636,1.87897,1.98177,2.05592,2.10053,2.13512,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Mixed,FodderHerb_Residue,Beef,Beef,0.0022417,0.0020812,0.0057191,0.0106045,0.0109255,0.0121999,0.0144903,0.0174384,0.0207058,0.0242049,0.0278877,0.0317303,0.0356983,0.0397739,0.0437666,0.047718,0.0515564,0.055251,0.0587891,0.0620902,0.0651699,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Mixed,FodderHerb_Residue,Dairy,Dairy,0.0127571,0.0215429,0.0386047,0.056133,0.0581168,0.0651138,0.0795362,0.0967916,0.113294,0.129184,0.145162,0.161215,0.177944,0.194849,0.211112,0.226864,0.241503,0.254967,0.267093,0.278202,0.288723,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Mixed,FodderHerb_Residue,Pork,Pork,0.0902428,0.15726,0.220253,0.328577,0.355207,0.415164,0.494945,0.589539,0.696712,0.81673,0.948556,1.09664,1.25654,1.42249,1.59228,1.76392,1.93102,2.08819,2.23193,2.35809,2.4687,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Mixed,FodderHerb_Residue,Poultry,Poultry,0.156963,0.264038,0.319602,0.396068,0.402019,0.464817,0.543166,0.642042,0.750184,0.862671,0.978329,1.09224,1.20953,1.33177,1.45956,1.59862,1.73701,1.87499,2.00448,2.11433,2.21836,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Mixed,Pasture_FodderGrass,Beef,Beef,0.0113047,0.0142949,0.0367827,0.0640296,0.0648082,0.0702432,0.0790827,0.0893465,0.0996492,0.109998,0.120169,0.13,0.13922,0.148009,0.156227,0.163957,0.171332,0.178274,0.185049,0.191441,0.197238,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Mixed,Pasture_FodderGrass,Dairy,Dairy,0.0303686,0.0672139,0.113762,0.157173,0.159811,0.173741,0.201133,0.229776,0.252634,0.272026,0.289845,0.306086,0.32162,0.336066,0.349291,0.361325,0.372037,0.381382,0.389759,0.397672,0.405122,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Mixed,Scavenging_Other,Beef,Beef,9.457E-4,0.0011954,0.0030943,0.0053994,0.00558145,0.00572739,0.00596611,0.0062245,0.00653746,0.00693678,0.00740831,0.00791447,0.00847609,0.00902472,0.00957689,0.010127,0.0106882,0.011221,0.0117495,0.0122668,0.012766,Mt,
