meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Southern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0086458,0.0122575,0.0180095,0.0221106,0.0258557,0.0323979,0.0402695,0.0478964,0.0569771,0.0680621,0.0810951,0.0961535,0.112858,0.130675,0.148846,0.166848,0.183875,0.199185,0.212381,0.22346,0.232506,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Western,Mixed,FeedCrops,Beef,Beef,0.0495715,0.125144,0.229447,0.311794,0.381636,0.548676,0.79061,1.09825,1.35419,1.56181,1.7395,1.82898,1.87461,1.88498,1.85987,1.8122,1.7529,1.69097,1.63299,1.58077,1.53516,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Western,Mixed,FeedCrops,Dairy,Dairy,0.203376,0.579657,0.841513,0.983033,1.20628,1.70497,2.44935,3.31351,3.90243,4.24523,4.44033,4.35297,4.17001,3.92611,3.65181,3.3767,3.11956,2.89198,2.69874,2.53804,2.40734,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Western,Mixed,FeedCrops,Pork,Pork,0.0352163,0.0885416,0.124617,0.15975,0.183227,0.237384,0.305308,0.38764,0.466995,0.54476,0.621536,0.68817,0.747697,0.79882,0.841327,0.875116,0.900346,0.918435,0.93193,0.942358,0.950384,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Western,Mixed,FeedCrops,Poultry,Poultry,0.381896,0.608468,0.818626,0.936947,1.06938,1.5011,2.02825,2.63258,3.15187,3.59578,3.97433,4.17375,4.24689,4.2083,4.08094,3.8956,3.68853,3.49713,3.33821,3.21341,3.11228,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Western,Mixed,FeedCrops,SheepGoat,SheepGoat,0.0071554,0.0172814,0.0251983,0.0325018,0.0378953,0.0480993,0.0609567,0.0772918,0.0947737,0.114031,0.135364,0.157334,0.179894,0.202405,0.223681,0.243281,0.260701,0.275748,0.288499,0.298922,0.307267,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Western,Mixed,FodderHerb_Residue,Beef,Beef,0.0449508,0.0428551,0.0801684,0.111132,0.1149,0.121828,0.134261,0.157258,0.188814,0.227547,0.272368,0.323602,0.379151,0.438593,0.500252,0.563688,0.627593,0.69142,0.754301,0.815135,0.872697,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Western,Mixed,FodderHerb_Residue,Dairy,Dairy,0.215034,0.213999,0.315365,0.37417,0.387337,0.403425,0.443277,0.506296,0.580169,0.658415,0.73924,0.818147,0.895412,0.969445,1.04216,1.11441,1.18509,1.25469,1.3228,1.3889,1.45238,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Western,Mixed,FodderHerb_Residue,Pork,Pork,0.197273,0.283681,0.326647,0.361492,0.369879,0.395268,0.432126,0.491082,0.5663,0.654392,0.752993,0.86611,0.991692,1.12908,1.28057,1.44327,1.61189,1.78397,1.95881,2.13244,2.29981,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Western,Mixed,FodderHerb_Residue,Poultry,Poultry,0.43295,0.655349,0.744274,0.804415,0.796555,0.872755,0.953474,1.07988,1.24838,1.44557,1.66128,1.89023,2.11437,2.32655,2.52675,2.71172,2.88359,3.05785,3.2414,3.43442,3.62492,Mt,
